Información
En Angostura se encuentra el árbol (Jacarandá) en una cantidad de 1104
En Valdivia se encuentra el árbol (Aguacate) en una cantidad de 3917
En Arboletes se encuentra el árbol (Ficus) en una cantidad de 3210
En Zaragoza se encuentra el árbol (Jacarandá) en una cantidad de 2604
En La Pintada se encuentra el árbol (Chingalé) en una cantidad de 2923
En San Roque se encuentra el árbol (Papaya) en una cantidad de 2207
En San Pedro de los Milagros se encuentra el árbol (Ceiba) en una cantidad de 3899
En Cáceres se encuentra el árbol (Algarrobo) en una cantidad de 433
En Caldas se encuentra el árbol (Guamo) en una cantidad de 1845
En El Peñol se encuentra el árbol (Algarrobo) en una cantidad de 827
En Yarumal se encuentra el árbol (Ficus) en una cantidad de 2031
En Cisneros se encuentra el árbol (Cuerno de alce) en una cantidad de 2674
En Rionegro se encuentra el árbol (Guamo) en una cantidad de 1309
En Caldas se encuentra el árbol (Higuerón) en una cantidad de 1815
En Andes se encuentra el árbol (Cuerno de alce) en una cantidad de 822
En Envigado se encuentra el árbol (Caucho) en una cantidad de 574
En Yarumal se encuentra el árbol (Arrayán) en una cantidad de 2211
En El Santuario se encuentra el árbol (Mango) en una cantidad de 1635
En Murindó se encuentra el árbol (Cuerno de alce) en una cantidad de 4059
En Necoclí se encuentra el árbol (Pital) en una cantidad de 2162
En San Andrés de Cuerquía se encuentra el árbol (Palo de agua) en una cantidad de 3131
En San Rafael se encuentra el árbol (Tamarindo) en una cantidad de 2266
En San Roque se encuentra el árbol (Cuerno de alce) en una cantidad de 3506
En Medellín se encuentra el árbol (Pital) en una cantidad de 655
En Támesis se encuentra el árbol (Pital) en una cantidad de 3948
En Barbosa se encuentra el árbol (Algarrobo) en una cantidad de 1560
En Puerto Nare se encuentra el árbol (Tamarindo) en una cantidad de 759
En Granada se encuentra el árbol (Guanábana) en una cantidad de 407
En Granada se encuentra el árbol (Eucalipto) en una cantidad de 1480
En San Andrés de Cuerquía se encuentra el árbol (Almendro) en una cantidad de 1463
En Yarumal se encuentra el árbol (Laurel) en una cantidad de 204
En Caucasia se encuentra el árbol (Papayo) en una cantidad de 2109
En Salgar se encuentra el árbol (Roble) en una cantidad de 3070
En Liborina se encuentra el árbol (Cuerno de alce) en una cantidad de 3573
En Sonsón se encuentra el árbol (Pital) en una cantidad de 887
En El Bagre se encuentra el árbol (Yarumo) en una cantidad de 1716
En Campamento se encuentra el árbol (Tamarindo) en una cantidad de 2755
En Chigorodó se encuentra el árbol (Granadillo) en una cantidad de 4678
En Santa Bárbara se encuentra el árbol (Chorisia) en una cantidad de 326
En Granada se encuentra el árbol (Nogal) en una cantidad de 3879
En Girardota se encuentra el árbol (Algarrobo) en una cantidad de 4808
En El Santuario se encuentra el árbol (Guamo) en una cantidad de 1116
En Santa Fe de Antioquia se encuentra el árbol (Jacarandá) en una cantidad de 2739
En Campamento se encuentra el árbol (Nogal) en una cantidad de 900
En Sonsón se encuentra el árbol (Higuerón) en una cantidad de 4713
En Argelia se encuentra el árbol (Pino) en una cantidad de 241
En San Pedro de Urabá se encuentra el árbol (Candelillo) en una cantidad de 354
En Itagüí se encuentra el árbol (Ceiba) en una cantidad de 4622
En Támesis se encuentra el árbol (Algarrobo) en una cantidad de 3912
En San Andrés de Cuerquía se encuentra el árbol (Tamarindo) en una cantidad de 928
En La Unión se encuentra el árbol (Palo de agua) en una cantidad de 2682
En Dabeiba se encuentra el árbol (Tamarindo) en una cantidad de 2249
En San Andrés de Cuerquía se encuentra el árbol (Candelillo) en una cantidad de 402
En El Bagre se encuentra el árbol (Nance) en una cantidad de 2867
En Guarne se encuentra el árbol (Ficus) en una cantidad de 2022
En Jardín se encuentra el árbol (Piñuela) en una cantidad de 4095
En Anorí se encuentra el árbol (Nogal) en una cantidad de 704
En El Bagre se encuentra el árbol (Arrayán) en una cantidad de 428
En El Peñol se encuentra el árbol (Jacarandá) en una cantidad de 4743
En Vigía del Fuerte se encuentra el árbol (Jacarandá) en una cantidad de 3866
En Sabaneta se encuentra el árbol (Ficus) en una cantidad de 4179
En San Pedro de Urabá se encuentra el árbol (Jacarandá) en una cantidad de 1595
En San Roque se encuentra el árbol (Cafeto) en una cantidad de 3008
En Santa Bárbara se encuentra el árbol (Ceiba) en una cantidad de 499
En Turbo se encuentra el árbol (Guayacán) en una cantidad de 1389
En Sabaneta se encuentra el árbol (Granadillo) en una cantidad de 2860
En Turbo se encuentra el árbol (Tilo) en una cantidad de 3678
En Abejorral se encuentra el árbol (Almendro) en una cantidad de 3644
En El Carmen de Viboral se encuentra el árbol (Palo de agua) en una cantidad de 1034
En Medellín se encuentra el árbol (Roble) en una cantidad de 4189
En Zaragoza se encuentra el árbol (Chingalé) en una cantidad de 4318
En Santo Domingo se encuentra el árbol (Arrayán) en una cantidad de 3388
En Puerto Berrío se encuentra el árbol (Higuerilla) en una cantidad de 3608
En Envigado se encuentra el árbol (Ceiba) en una cantidad de 3706
En Cocorná se encuentra el árbol (Cuerno de alce) en una cantidad de 4003
En Bello se encuentra el árbol (Eucalipto) en una cantidad de 2043
En El Santuario se encuentra el árbol (Guacharaco) en una cantidad de 427
En Puerto Berrío se encuentra el árbol (Algarrobo) en una cantidad de 2919
En Nariño se encuentra el árbol (Ceiba) en una cantidad de 4981
En Salgar se encuentra el árbol (Laurel) en una cantidad de 4047
En Liborina se encuentra el árbol (Palma de cera) en una cantidad de 1336
En Zaragoza se encuentra el árbol (Guava) en una cantidad de 716
En Chigorodó se encuentra el árbol (Higuerón) en una cantidad de 3400
En Segovia se encuentra el árbol (Nogal) en una cantidad de 1908
En Andes se encuentra el árbol (Candelillo) en una cantidad de 318
En Cisneros se encuentra el árbol (Cedro) en una cantidad de 375
En Sonsón se encuentra el árbol (Jacarandá) en una cantidad de 3901
En Briceño se encuentra el árbol (Laurel) en una cantidad de 4175
En Puerto Berrío se encuentra el árbol (Cedro) en una cantidad de 2869
En Valdivia se encuentra el árbol (Eucalipto) en una cantidad de 2176
En Dabeiba se encuentra el árbol (Candelillo) en una cantidad de 4447
En Zaragoza se encuentra el árbol (Ficus) en una cantidad de 2006
En Ituango se encuentra el árbol (Pardillo) en una cantidad de 317
En San Vicente se encuentra el árbol (Cedro) en una cantidad de 2499
En Cáceres se encuentra el árbol (Pardillo) en una cantidad de 337
En Dabeiba se encuentra el árbol (Guacharaco) en una cantidad de 3824
En Santa Fe de Antioquia se encuentra el árbol (Yarumo) en una cantidad de 4290
En San Rafael se encuentra el árbol (Cascarillo) en una cantidad de 247
En Anorí se encuentra el árbol (Páramo) en una cantidad de 2430
En Abejorral se encuentra el árbol (Cedro) en una cantidad de 4571
En Valdivia se encuentra el árbol (Arrayán) en una cantidad de 3693
En San Jerónimo se encuentra el árbol (Papaya) en una cantidad de 3443
En Turbo se encuentra el árbol (Guava) en una cantidad de 970
En La Unión se encuentra el árbol (Almendro) en una cantidad de 4745
En Itagüí se encuentra el árbol (Ficus) en una cantidad de 881
En El Carmen de Viboral se encuentra el árbol (Páramo) en una cantidad de 3689
En Itagüí se encuentra el árbol (Palo blanco) en una cantidad de 3049
En Rionegro se encuentra el árbol (Almendro) en una cantidad de 1961
En La Estrella se encuentra el árbol (Tamarindo) en una cantidad de 4968
En Mutatá se encuentra el árbol (Cafeto) en una cantidad de 4578
En Amagá se encuentra el árbol (Ficus) en una cantidad de 4229
En Jardín se encuentra el árbol (Nogal) en una cantidad de 4801
En Briceño se encuentra el árbol (Chorisia) en una cantidad de 277
En Sabaneta se encuentra el árbol (Guamo) en una cantidad de 764
En Arboletes se encuentra el árbol (Higuerilla) en una cantidad de 4726
En Toledo se encuentra el árbol (Pital) en una cantidad de 4993
En Donmatías se encuentra el árbol (Bambú) en una cantidad de 2914
En Carepa se encuentra el árbol (Almendro) en una cantidad de 2793
En Carepa se encuentra el árbol (Tamarindo) en una cantidad de 4637
En Sonsón se encuentra el árbol (Guamo) en una cantidad de 3020
En Marinilla se encuentra el árbol (Guayacán) en una cantidad de 4861
En San Pedro de Urabá se encuentra el árbol (Guamo) en una cantidad de 3048
En Nariño se encuentra el árbol (Palo blanco) en una cantidad de 1562
En Yolombó se encuentra el árbol (Eucalipto) en una cantidad de 3143
En San Pedro de los Milagros se encuentra el árbol (Tilo) en una cantidad de 3530
En Bello se encuentra el árbol (Cilantro de monte) en una cantidad de 4785
En El Peñol se encuentra el árbol (Mango) en una cantidad de 4729
En Salgar se encuentra el árbol (Pino) en una cantidad de 3555
En Sonsón se encuentra el árbol (Cilantro de monte) en una cantidad de 4366
En Valdivia se encuentra el árbol (Páramo) en una cantidad de 2580
En Tarazá se encuentra el árbol (Palma de cera) en una cantidad de 1116
En San Rafael se encuentra el árbol (Ficus) en una cantidad de 339
En Valdivia se encuentra el árbol (Cafeto) en una cantidad de 3226
En Sabaneta se encuentra el árbol (Arrayán) en una cantidad de 2289
En Donmatías se encuentra el árbol (Papaya) en una cantidad de 3378
En Caucasia se encuentra el árbol (Cascarillo) en una cantidad de 1233
En Yalí se encuentra el árbol (Candelillo) en una cantidad de 4587
En Santa Fe de Antioquia se encuentra el árbol (Jacarandá) en una cantidad de 3399
En Girardota se encuentra el árbol (Palo de agua) en una cantidad de 2495
En La Unión se encuentra el árbol (Tamarindo) en una cantidad de 3275
En Santo Domingo se encuentra el árbol (Papaya) en una cantidad de 426
En El Bagre se encuentra el árbol (Ceiba) en una cantidad de 1721
En Jardín se encuentra el árbol (Roble) en una cantidad de 511
En Bello se encuentra el árbol (Cilantro de monte) en una cantidad de 3206
En San Jerónimo se encuentra el árbol (Guayacán) en una cantidad de 938
En Yarumal se encuentra el árbol (Yarumo) en una cantidad de 625
En El Bagre se encuentra el árbol (Tamarindo) en una cantidad de 3094
En Dabeiba se encuentra el árbol (Ceiba) en una cantidad de 4215
En Valdivia se encuentra el árbol (Mango) en una cantidad de 3184
En Jardín se encuentra el árbol (Pardillo) en una cantidad de 832
En El Santuario se encuentra el árbol (Tamarindo) en una cantidad de 732
En La Pintada se encuentra el árbol (Arrayán) en una cantidad de 503
En La Unión se encuentra el árbol (Jacarandá) en una cantidad de 608
En La Unión se encuentra el árbol (Mango) en una cantidad de 709
En Sonsón se encuentra el árbol (Jacarandá) en una cantidad de 764
En La Estrella se encuentra el árbol (Eucalipto) en una cantidad de 4982
En Murindó se encuentra el árbol (Chingalé) en una cantidad de 1907
En San Andrés de Cuerquía se encuentra el árbol (Pital) en una cantidad de 3689
En Cocorná se encuentra el árbol (Papaya) en una cantidad de 1007
En San Vicente se encuentra el árbol (Cuerno de alce) en una cantidad de 1618
En Itagüí se encuentra el árbol (Chagualo) en una cantidad de 3397
En Girardota se encuentra el árbol (Nogal) en una cantidad de 2000
En El Santuario se encuentra el árbol (Papaya) en una cantidad de 3918
En Itagüí se encuentra el árbol (Cascarillo) en una cantidad de 2641
En Cisneros se encuentra el árbol (Nogal) en una cantidad de 856
En Yarumal se encuentra el árbol (Palma de cera) en una cantidad de 1541
En Uramita se encuentra el árbol (Guayacán) en una cantidad de 426
En El Bagre se encuentra el árbol (Guamo) en una cantidad de 3898
En Angostura se encuentra el árbol (Palo de agua) en una cantidad de 1376
En Salgar se encuentra el árbol (Ficus) en una cantidad de 553
En Puerto Nare se encuentra el árbol (Papaya) en una cantidad de 391
En Donmatías se encuentra el árbol (Higuerilla) en una cantidad de 4345
En Copacabana se encuentra el árbol (Pital) en una cantidad de 1057
En Sonsón se encuentra el árbol (Nogal) en una cantidad de 3578
En Yolombó se encuentra el árbol (Chingalé) en una cantidad de 3230
En Caucasia se encuentra el árbol (Cedro) en una cantidad de 3734
En Nariño se encuentra el árbol (Ceiba) en una cantidad de 2849
En Itagüí se encuentra el árbol (Ceiba) en una cantidad de 3595
En Donmatías se encuentra el árbol (Tamarindo) en una cantidad de 3866
En Donmatías se encuentra el árbol (Nance) en una cantidad de 1100
En Andes se encuentra el árbol (Chingalé) en una cantidad de 710
En Barbosa se encuentra el árbol (Tamarindo) en una cantidad de 691
En San Andrés de Cuerquía se encuentra el árbol (Chingalé) en una cantidad de 1223
En Santo Domingo se encuentra el árbol (Cilantro de monte) en una cantidad de 586
En Angostura se encuentra el árbol (Nogal) en una cantidad de 3356
En Donmatías se encuentra el árbol (Arrayán) en una cantidad de 1807
En Amagá se encuentra el árbol (Eucalipto) en una cantidad de 4783
En Caucasia se encuentra el árbol (Palma de cera) en una cantidad de 3241
En Valdivia se encuentra el árbol (Piñuela) en una cantidad de 275
En Guadalupe se encuentra el árbol (Arrayán) en una cantidad de 4216
En Amagá se encuentra el árbol (Guayacán) en una cantidad de 981
En La Estrella se encuentra el árbol (Pital) en una cantidad de 571
En Granada se encuentra el árbol (Laurel) en una cantidad de 2542
En Jericó se encuentra el árbol (Arrayán) en una cantidad de 1446
En Itagüí se encuentra el árbol (Palo blanco) en una cantidad de 4507
En La Ceja se encuentra el árbol (Caucho) en una cantidad de 557
En Jardín se encuentra el árbol (Aguacate) en una cantidad de 250
En Dabeiba se encuentra el árbol (Aguacate) en una cantidad de 936
En Vegachí se encuentra el árbol (Chorisia) en una cantidad de 718
En Envigado se encuentra el árbol (Mango) en una cantidad de 4190
En Uramita se encuentra el árbol (Papayo) en una cantidad de 3874
En San Andrés de Cuerquía se encuentra el árbol (Pardillo) en una cantidad de 1126
En Zaragoza se encuentra el árbol (Nance) en una cantidad de 1169
En Andes se encuentra el árbol (Chorisia) en una cantidad de 1052
En Uramita se encuentra el árbol (Aguacate) en una cantidad de 666
En San Andrés de Cuerquía se encuentra el árbol (Mango) en una cantidad de 1585
En Amagá se encuentra el árbol (Páramo) en una cantidad de 617
En La Unión se encuentra el árbol (Páramo) en una cantidad de 1817
En Yarumal se encuentra el árbol (Guacharaco) en una cantidad de 718
En La Estrella se encuentra el árbol (Ceiba) en una cantidad de 2049
En Santa Fe de Antioquia se encuentra el árbol (Laurel) en una cantidad de 550
En Nariño se encuentra el árbol (Páramo) en una cantidad de 3208
En Murindó se encuentra el árbol (Chorisia) en una cantidad de 1609
En Yolombó se encuentra el árbol (Cafeto) en una cantidad de 4309
En Cáceres se encuentra el árbol (Granadillo) en una cantidad de 4555
En Girardota se encuentra el árbol (Arrayán) en una cantidad de 2063
En Jericó se encuentra el árbol (Papayo) en una cantidad de 352
En Necoclí se encuentra el árbol (Higuerón) en una cantidad de 571
En La Unión se encuentra el árbol (Chingalé) en una cantidad de 860
En Rionegro se encuentra el árbol (Piñuela) en una cantidad de 1492
En Belmira se encuentra el árbol (Piñuela) en una cantidad de 1877
En Sonsón se encuentra el árbol (Tilo) en una cantidad de 2493
En Rionegro se encuentra el árbol (Jacarandá) en una cantidad de 4480
En Gómez Plata se encuentra el árbol (Jacarandá) en una cantidad de 3328
En Turbo se encuentra el árbol (Bambú) en una cantidad de 4703
En Barbosa se encuentra el árbol (Guacharaco) en una cantidad de 1520
En Bello se encuentra el árbol (Castaño) en una cantidad de 4417
En San Pedro de Urabá se encuentra el árbol (Cedro) en una cantidad de 4994
En Caldas se encuentra el árbol (Cafeto) en una cantidad de 511
En Argelia se encuentra el árbol (Caucho) en una cantidad de 1880
En Valdivia se encuentra el árbol (Cascarillo) en una cantidad de 4580
En Marinilla se encuentra el árbol (Guamo) en una cantidad de 4593
En Jardín se encuentra el árbol (Arrayán) en una cantidad de 305
En Copacabana se encuentra el árbol (Granadillo) en una cantidad de 1717
En Santa Fe de Antioquia se encuentra el árbol (Mango) en una cantidad de 2552
En Caucasia se encuentra el árbol (Castaño) en una cantidad de 1096
En Nariño se encuentra el árbol (Algarrobo) en una cantidad de 3080
En Nariño se encuentra el árbol (Palo de agua) en una cantidad de 3865
En Carepa se encuentra el árbol (Nogal) en una cantidad de 3773
En Rionegro se encuentra el árbol (Guayacán) en una cantidad de 2899
En Donmatías se encuentra el árbol (Laurel) en una cantidad de 3430
En Vegachí se encuentra el árbol (Guacharaco) en una cantidad de 1088
En Marinilla se encuentra el árbol (Tamarindo) en una cantidad de 3710
En Sonsón se encuentra el árbol (Almendro) en una cantidad de 3344
En Valdivia se encuentra el árbol (Algarrobo) en una cantidad de 3094
En Caucasia se encuentra el árbol (Higuerón) en una cantidad de 3564
En Granada se encuentra el árbol (Eucalipto) en una cantidad de 2487
En Salgar se encuentra el árbol (Papayo) en una cantidad de 4895
En Amagá se encuentra el árbol (Guayacán) en una cantidad de 1566
En Cisneros se encuentra el árbol (Ficus) en una cantidad de 3505
En Salgar se encuentra el árbol (Mango) en una cantidad de 4006
En Guadalupe se encuentra el árbol (Páramo) en una cantidad de 2903
En Barbosa se encuentra el árbol (Papaya) en una cantidad de 1018
En Caucasia se encuentra el árbol (Pino) en una cantidad de 2112
En Apartadó se encuentra el árbol (Papayo) en una cantidad de 3545
En Yarumal se encuentra el árbol (Guamo) en una cantidad de 3535
En La Unión se encuentra el árbol (Cafeto) en una cantidad de 2015
En Santa Bárbara se encuentra el árbol (Ficus) en una cantidad de 2169
En Argelia se encuentra el árbol (Papayo) en una cantidad de 2026
En Andes se encuentra el árbol (Ficus) en una cantidad de 2717
En Gómez Plata se encuentra el árbol (Tilo) en una cantidad de 4313
En San Andrés de Cuerquía se encuentra el árbol (Guayacán) en una cantidad de 2054
En Tarazá se encuentra el árbol (Mango) en una cantidad de 695
En El Bagre se encuentra el árbol (Chagualo) en una cantidad de 232
En Yarumal se encuentra el árbol (Mango) en una cantidad de 1364
En Campamento se encuentra el árbol (Almendro) en una cantidad de 3888
En Cisneros se encuentra el árbol (Chingalé) en una cantidad de 3204
En Andes se encuentra el árbol (Cilantro de monte) en una cantidad de 1254
En Andes se encuentra el árbol (Guava) en una cantidad de 2529
En Santo Domingo se encuentra el árbol (Tamarindo) en una cantidad de 4634
En Santa Bárbara se encuentra el árbol (Roble) en una cantidad de 3220
En Carepa se encuentra el árbol (Pardillo) en una cantidad de 1061
En Valdivia se encuentra el árbol (Chingalé) en una cantidad de 803
En Necoclí se encuentra el árbol (Higuerón) en una cantidad de 3408
En El Carmen de Viboral se encuentra el árbol (Páramo) en una cantidad de 4340
En La Unión se encuentra el árbol (Granadillo) en una cantidad de 4432
En Turbo se encuentra el árbol (Cascarillo) en una cantidad de 230
En San Andrés de Cuerquía se encuentra el árbol (Chingalé) en una cantidad de 2341
En El Bagre se encuentra el árbol (Cuerno de alce) en una cantidad de 4144
En Vegachí se encuentra el árbol (Granadillo) en una cantidad de 2470
En Yarumal se encuentra el árbol (Higuerilla) en una cantidad de 2365
En Jardín se encuentra el árbol (Ceiba) en una cantidad de 4978
En Puerto Nare se encuentra el árbol (Guava) en una cantidad de 2724
En Marinilla se encuentra el árbol (Candelillo) en una cantidad de 4798
En Girardota se encuentra el árbol (Páramo) en una cantidad de 4387
En Zaragoza se encuentra el árbol (Guava) en una cantidad de 2164
En Valdivia se encuentra el árbol (Candelillo) en una cantidad de 1538
En Valdivia se encuentra el árbol (Ficus) en una cantidad de 336
En Necoclí se encuentra el árbol (Guacharaco) en una cantidad de 2323
En Jardín se encuentra el árbol (Laurel) en una cantidad de 449
En Belmira se encuentra el árbol (Eucalipto) en una cantidad de 3753
En Carepa se encuentra el árbol (Cuerno de alce) en una cantidad de 3755
En Sabaneta se encuentra el árbol (Laurel) en una cantidad de 1925
En Turbo se encuentra el árbol (Arrayán) en una cantidad de 2449
En Dabeiba se encuentra el árbol (Ceiba) en una cantidad de 1234
En Campamento se encuentra el árbol (Arrayán) en una cantidad de 1707
En Dabeiba se encuentra el árbol (Roble) en una cantidad de 2745
En San Andrés de Cuerquía se encuentra el árbol (Pardillo) en una cantidad de 2143
En San Andrés de Cuerquía se encuentra el árbol (Guacharaco) en una cantidad de 3818
En Medellín se encuentra el árbol (Palo de agua) en una cantidad de 2251
